时间戳,入口温度_℃,入口粉尘浓度_g_Nm3,烟气流量_Nm3_h,电场1电压_kV,电场2电压_kV,电场3电压_kV,电场4电压_kV,电场1振打周期_s,电场2振打周期_s,电场3振打周期_s,电场4振打周期_s,出口粉尘浓度_mg_Nm3,总电耗_kW,出口浓度原始缺失标记,右删失标记,未删失标记,入口粉尘负荷_kg_h,电场1振打频率_次_分钟,电场1_5分钟平均振打频率_次_分钟,电场2振打频率_次_分钟,电场2_5分钟平均振打频率_次_分钟,电场3振打频率_次_分钟,电场3_5分钟平均振打频率_次_分钟,电场4振打频率_次_分钟,电场4_5分钟平均振打频率_次_分钟,入口温度_℃_滞后1分钟,入口温度_℃_滞后3分钟,入口温度_℃_滞后5分钟,入口粉尘浓度_g_Nm3_滞后1分钟,入口粉尘浓度_g_Nm3_滞后3分钟,入口粉尘浓度_g_Nm3_滞后5分钟,烟气流量_Nm3_h_滞后1分钟,烟气流量_Nm3_h_滞后3分钟,烟气流量_Nm3_h_滞后5分钟,入口粉尘负荷_kg_h_滞后1分钟,入口粉尘负荷_kg_h_滞后3分钟,入口粉尘负荷_kg_h_滞后5分钟,电场1电压_kV_滞后1分钟,电场1电压_kV_滞后3分钟,电场1电压_kV_滞后5分钟,电场2电压_kV_滞后1分钟,电场2电压_kV_滞后3分钟,电场2电压_kV_滞后5分钟,电场3电压_kV_滞后1分钟,电场3电压_kV_滞后3分钟,电场3电压_kV_滞后5分钟,电场4电压_kV_滞后1分钟,电场4电压_kV_滞后3分钟,电场4电压_kV_滞后5分钟,数据集,入口温度_℃_标准化,入口粉尘浓度_g_Nm3_标准化,烟气流量_Nm3_h_标准化,入口粉尘负荷_kg_h_标准化,电场1电压_kV_标准化,电场2电压_kV_标准化,电场3电压_kV_标准化,电场4电压_kV_标准化,电场1_5分钟平均振打频率_次_分钟_标准化,电场2_5分钟平均振打频率_次_分钟_标准化,电场3_5分钟平均振打频率_次_分钟_标准化,电场4_5分钟平均振打频率_次_分钟_标准化,入口温度_℃_滞后1分钟_标准化,入口温度_℃_滞后3分钟_标准化,入口温度_℃_滞后5分钟_标准化,入口粉尘浓度_g_Nm3_滞后1分钟_标准化,入口粉尘浓度_g_Nm3_滞后3分钟_标准化,入口粉尘浓度_g_Nm3_滞后5分钟_标准化,烟气流量_Nm3_h_滞后1分钟_标准化,烟气流量_Nm3_h_滞后3分钟_标准化,烟气流量_Nm3_h_滞后5分钟_标准化,入口粉尘负荷_kg_h_滞后1分钟_标准化,入口粉尘负荷_kg_h_滞后3分钟_标准化,入口粉尘负荷_kg_h_滞后5分钟_标准化,电场1电压_kV_滞后1分钟_标准化,电场1电压_kV_滞后3分钟_标准化,电场1电压_kV_滞后5分钟_标准化,电场2电压_kV_滞后1分钟_标准化,电场2电压_kV_滞后3分钟_标准化,电场2电压_kV_滞后5分钟_标准化,电场3电压_kV_滞后1分钟_标准化,电场3电压_kV_滞后3分钟_标准化,电场3电压_kV_滞后5分钟_标准化,电场4电压_kV_滞后1分钟_标准化,电场4电压_kV_滞后3分钟_标准化,电场4电压_kV_滞后5分钟_标准化,电场1电压_振打交互项,电场2电压_振打交互项,电场3电压_振打交互项,电场4电压_振打交互项
2024-05-06 00:52:00,133.5,26.82,457493,57.9,52.3,45.2,47.5,223,240,453,460,50.0,1656.3,0,1,0,12269.96226,0.26905829596412556,0.26503924114137406,0.25,0.25382374833035526,0.13245033112582782,0.13177839977581843,0.13043478260869565,0.13159471284408936,133.6,132.1,131.7,22.34,20.52,24.25,451757.0,471748.0,454584.0,10092.251380000002,9680.26896,11023.662,49.5,55.3,52.3,51.0,54.1,54.6,43.3,45.2,45.6,45.6,46.4,45.0,验证集,1.3017511180707138,-1.0926934958923098,-0.28734142775333393,-1.1604735003577933,-0.1335426852621941,-1.2908744612174377,-1.5915313800570519,-0.787140853898321,0.9200903026383227,0.09147179845710682,-0.8065413849837133,-0.8292346311419395,1.3193033112970853,1.058897726011024,0.9898884015113211,-1.5851482038816354,-1.785425037486121,-1.3761665187782577,-0.5438122752607797,0.3498998148380324,-0.417414369986303,-1.6956444986852255,-1.7972304385688682,-1.467835974235958,-1.8750903009754758,-0.6729481407084232,-1.2951024506917581,-1.5591997261946144,-0.9201223226512416,-0.8175076477411086,-2.259849375223789,-1.5926304367956068,-1.4534865564681192,-1.4581746200042023,-1.1762288146650868,-1.6711771609812627,-0.12287132969802644,-0.1180786085499078,1.283635923516255,0.6527244556391255
2024-05-06 00:53:00,131.6,26.59,458443,54.3,56.0,40.8,44.5,230,204,455,463,49.97,1623.0,0,0,1,12189.99937,0.2608695652173913,0.2648114074599614,0.29411764705882354,0.26222710967489304,0.13186813186813187,0.13228995718392755,0.12958963282937366,0.13090510060730337,133.5,132.4,134.5,26.82,25.03,19.42,457493.0,457690.0,478134.0,12269.96226,11455.980700000002,9285.362280000001,57.9,51.8,53.5,52.3,50.4,52.6,45.2,44.5,44.3,47.5,45.2,45.0,验证集,0.9717113587214647,-1.1179518503293713,-0.24486463731393016,-1.1801050249465415,-0.8798453527329307,-0.527944938583227,-3.1389363200021614,-1.8459890067137803,0.9031036449156384,0.7128144179028254,-0.7363347353333786,-0.922966212586679,1.301932468680819,1.111007423537138,1.4762964381962043,-1.0930898684721844,-1.2900519229195142,-1.9067259768312939,-0.2873585185591394,-0.27856232346289317,0.6352550211828031,-1.1609131665567647,-1.3611831424213117,-1.8947353468931738,-0.13369539011152404,-1.3985192325550004,-1.0463346292561668,-1.2911289818296805,-1.6830560432656425,-1.2299560230766209,-1.5916555534037478,-1.838881898543062,-1.9110998139742739,-0.7874819617931771,-1.5998760361216287,-1.6711771609812627,-0.7945915450151954,-0.37632676408094584,2.311307844417121,1.7037854820032634
2024-05-06 00:54:00,134.1,25.96,446480,52.1,54.9,45.6,47.7,226,245,462,476,49.93,1617.4,0,0,1,11590.6208,0.26548672566371684,0.26684492280547073,0.24489795918367346,0.26182398546224506,0.12987012987012986,0.13135815356154096,0.12605042016806722,0.1299713937912436,131.6,133.6,132.1,26.59,22.34,20.52,458443.0,451757.0,471748.0,12189.99937,10092.251380000002,9680.26896,54.3,49.5,55.3,56.0,51.0,54.1,40.8,43.3,45.2,44.5,45.6,46.4,验证集,1.4059741999704751,-1.1871377777004526,-0.7797592099734959,-1.327257224359589,-1.3359192050761577,-0.7547618236906952,-1.4508582036984061,-0.716550977043956,1.0547170013509783,0.6830075056472308,-0.8642163951877763,-1.0498749473894464,0.971886458971738,1.319446213641585,1.0593752638948766,-1.118351791941866,-1.5855183704104614,-1.7858946302767724,-0.2448844828432122,-0.5437967712178648,0.34980505379401705,-1.18054784950905,-1.6960632185439966,-1.7977524089046988,-0.8800074947675038,-1.875323092911322,-0.6731828971027815,-0.5281584017140974,-1.559337061544388,-0.9206197415749867,-3.139051772355419,-2.2610272615386986,-1.5942906357007811,-1.8464703694947964,-1.4586602956361145,-1.1768383917483807,-1.4090166980251078,-0.5155079905567367,1.253855446728849,0.7522889193258797
2024-05-06 00:55:00,133.8,28.71,457002,55.3,48.5,47.9,45.4,226,219,481,467,49.77,1613.0,0,0,1,13120.52742,0.26548672566371684,0.264128314449842,0.273972602739726,0.26640930098926974,0.12474012474012475,0.12981611228440032,0.1284796573875803,0.12894126736230085,134.1,133.5,132.4,25.96,26.82,25.03,446480.0,457493.0,457690.0,11590.6208,12269.96226,11455.980700000002,52.1,57.9,51.8,54.9,52.3,50.4,45.6,45.2,44.5,47.7,47.5,45.2,验证集,1.3538626590205969,-0.8851357137790652,-0.30929522154885736,-0.9516529980863973,-0.6725390562132818,-2.0744237006795987,-0.6419874396361916,-1.528334560869143,0.852174093658292,1.022044688952282,-1.0758476803073402,-1.1898889641401231,1.4061575243784221,1.3020763144662153,1.1114904106825443,-1.1875474953588199,-1.0934404206857613,-1.290486109403233,-0.7797443662849353,-0.2873691979290536,-0.27857822862871306,-1.3277237230967098,-1.161300216405421,-1.361665226064875,-1.3360871142794903,-0.13395247247953704,-1.3987557096232544,-0.7549874930998114,-1.2912792678150047,-1.6836492359456852,-1.4509831698626874,-1.5926304367956068,-1.8406977743579416,-0.7168827346130682,-0.7878855283299214,-1.6005573368051356,-0.5731203606783565,-2.1201537259163223,0.6906806977190454,1.8185484274921344
2024-05-06 00:56:00,133.3,23.94,466876,54.8,51.0,44.4,39.7,241,218,462,449,50.0,1560.2,0,1,0,11177.011440000002,0.24896265560165975,0.26197279362212206,0.27522935779816515,0.2676435133560776,0.12987012987012986,0.12975976949486884,0.133630289532294,0.12963695650520216,133.8,131.6,133.6,28.71,26.59,22.34,457002.0,458443.0,451757.0,13120.52742,12189.99937,10092.251380000002,55.3,54.3,49.5,48.5,56.0,51.0,47.9,40.8,43.3,45.4,44.5,45.6,验证集,1.2670100907707949,-1.4089720210172534,0.1321951245550089,-1.4288016072724166,-0.7761922044731063,-1.5589307799808083,-1.8728777327743455,-3.5401460512185143,0.6914643413180398,1.1133020696007023,-1.0835802210197905,-1.0953314141436443,1.354044996529623,0.9720482301341702,1.3199509978332058,-0.8855027582213222,-1.1187033511403777,-1.5859736750683817,-0.30931088859758177,-0.2448994987267574,-0.5437793962638003,-0.9520590687764122,-1.1809360622418879,-1.6965759347787048,-0.6726985768075096,-0.8802541669503025,-1.8755607007081359,-2.074720388434873,-0.5283455472006038,-1.5599147233450312,-0.6421169645015884,-3.1404967677796063,-2.26311001205593,-1.528773847184311,-1.84700358197128,-1.4593176884528838,-0.5367092314021937,-1.7355608637168711,2.0294132676226693,3.8776331805562134
2024-05-06 00:57:00,132.3,25.76,441837,53.9,52.8,49.2,45.5,253,259,467,446,50.0,1600.5,0,1,0,11381.72112,0.23715415019762845,0.25559196446882265,0.23166023166023167,0.263975559688124,0.1284796573875803,0.1289656347472193,0.13452914798206278,0.13045582957987562,133.3,134.1,133.5,23.94,25.96,26.82,466876.0,446480.0,457493.0,11177.011440000002,11590.6208,12269.96226,54.8,52.1,57.9,51.0,54.9,52.3,44.4,45.6,45.2,39.7,47.7,47.5,验证集,1.0933049542711906,-1.2091015641674625,-0.9873589341947083,-1.3785437549552393,-0.9627678713407901,-1.1877758770776796,-0.18479961647059012,-1.4930396224419604,0.21572712747868006,0.8420944127345318,-1.192568066996784,-0.9840307959159554,1.2671907834482863,1.4062957095184387,1.3025792822373181,-1.4094130840925456,-1.1879018128204135,-1.0938605545554203,0.1321508257803814,-0.7797047740499878,-0.2873839980580257,-1.4292844426967328,-1.3281206524712053,-1.1617640160948581,-0.7763530357875067,-1.336327424682436,-0.13418595065900138,-1.5591997261946144,-0.7551636803562367,-1.2918232793769486,-1.873000320485871,-1.4519153157970621,-1.5942906357007811,-3.5408518218173866,-0.7172776580871632,-0.7884293587796867,-0.20769514731311206,-1.000219429667972,0.22038612139607872,1.4691969680056198
2024-05-06 00:58:00,132.4,22.67,462780,52.0,55.4,46.3,47.9,227,230,448,462,50.0,1658.9,0,1,0,10491.222600000001,0.2643171806167401,0.2562814875486924,0.2608695652173913,0.25732594331983755,0.13392857142857142,0.12937772265930722,0.12987012987012986,0.13051192898802683,132.3,133.8,131.6,25.76,28.71,26.59,441837.0,457002.0,458443.0,11381.72112,13120.52742,12189.99937,53.9,55.3,54.3,52.8,48.5,56.0,49.2,47.9,40.8,45.5,45.4,44.5,验证集,1.1106754679211501,-1.5484420650827668,-0.050946910855304665,-1.5971682142716008,-1.3566498347281228,-0.6516632395509371,-1.2046801450707767,-0.6459611001895935,0.26713608719444815,0.3504232964774846,-1.1360127103340139,-0.9764058061555739,1.0934823572856125,1.3541860119923295,0.9725166859154335,-1.2095143853324561,-0.8858450356456533,-1.1191252906531841,-0.9873306271576193,-0.30931932667466133,-0.24491962771362444,-1.3790185047839876,-0.9524337490274931,-1.1814016580872633,-0.9629310619515012,-0.6729481407084232,-0.8804894149657737,-1.1880248493816288,-2.0748328187162803,-0.5287937850062502,-0.18493171799313904,-0.6428033700554283,-3.1431355072600713,-1.4934742335942566,-1.529268165878873,-1.8477267214215778,-0.3624101285422655,-0.2283579805966361,1.368531956687426,0.6307201687757615
2024-05-06 00:59:00,132.7,30.26,467101,54.3,53.4,48.0,46.3,246,226,444,467,50.0,1629.6,0,1,0,14134.476260000001,0.24390243902439024,0.25196463022082705,0.26548672566371684,0.2614436966158462,0.13513513513513514,0.1304307237123083,0.1284796573875803,0.13099777643192945,132.4,133.3,134.1,22.67,23.94,25.96,462780.0,466876.0,446480.0,10491.222600000001,11177.011440000002,11590.6208,52.0,54.8,52.1,55.4,51.0,54.9,46.3,44.4,45.6,47.9,39.7,47.7,验证集,1.1627870088710284,-0.7149163686597377,0.14225541702749928,-0.7027205047236319,-0.8798453527329307,-1.0640575761099695,-0.6068191455465296,-1.2106801150245057,-0.05471701815609436,0.6548890351591041,-0.9914977940458508,-0.9103697835494239,1.110853199901879,1.2673365161154757,1.4068095758126489,-1.5489028354251355,-1.4097762455087828,-1.1883286982253192,-0.050979332422184644,0.13209731535004623,-0.7796577986926485,-1.5976781368918194,-1.4296873871087317,-1.3285997117791657,-1.3568180060754902,-0.7766011538293629,-1.3365637542643558,-0.6518833606517598,-1.559337061544388,-0.7556403914407823,-1.2048064986658322,-1.8740606787926988,-1.4534865564681192,-0.6462835074329617,-3.5415924677974524,-0.7178095346035596,0.048142514140043016,-0.6968396393723929,0.6016598441941722,1.1021665942624508
2024-05-06 01:00:00,131.1,29.08,451553,55.1,47.9,45.9,44.8,214,215,448,485,50.0,1613.6,0,1,0,13131.161239999998,0.2803738317757009,0.25494205144322385,0.27906976744186046,0.2624631295562731,0.13392857142857142,0.13226841304999765,0.12371134020618557,0.1300441129956505,132.7,132.3,133.8,30.26,25.76,28.71,467101.0,441837.0,457002.0,14134.476260000001,11381.72112,13120.52742,54.3,53.9,55.3,53.4,52.8,48.5,48.0,49.2,47.9,46.3,45.5,45.4,验证集,0.8848587904716626,-0.844502708815097,-0.5529331490270797,-0.9490423108188126,-0.7140003155172107,-2.1981420016473088,-1.3453533214294224,-1.7401041914322353,0.16727138534736036,0.7302656740520417,-0.7392914737929539,-1.039991007304175,1.162965727750678,1.0936375243617684,1.3546944290249858,-0.7152593609256416,-1.2098695784331233,-0.8862503318390147,0.14221046581836413,-0.9872698407828941,-0.30933137262550053,-0.7030865265979444,-1.3794184721443972,-0.9528784430084833,-0.8800074947675038,-0.9631765774470539,-0.6731828971027815,-1.0642998904439664,-1.1881801163806263,-2.0754751925144217,-0.6069488686163226,-0.18547922681015486,-0.6438631008803105,-1.2110773248738258,-1.4939642307574936,-1.529937512629011,-0.11943182191501622,-1.605227650495076,0.9946082397718033,1.8096927108618273
2024-05-06 01:01:00,132.9,24.14,469526,49.5,50.6,46.2,44.0,228,235,457,443,50.0,1553.0,0,1,0,11334.35764,0.2631578947368421,0.2577810992702603,0.2553191489361702,0.2584810877838741,0.13129102844638948,0.13255259276524956,0.13544018058690746,0.1304060912065732,131.1,132.4,133.3,29.08,22.67,23.94,451553.0,462780.0,466876.0,13131.161239999998,10491.222600000001,11177.011440000002,55.1,52.0,54.8,47.9,55.4,51.0,45.9,46.3,44.4,44.8,47.9,39.7,验证集,1.1975280361709522,-1.3870082345502435,0.25068301367545104,-1.390171865472864,-1.8749155760272453,-1.6414096472926145,-1.2398484391604363,-2.0224636988496902,0.3789430459955117,0.4358344144450835,-0.700290365823139,-0.9907911985588258,0.8850322458904011,1.111007423537138,1.2678358510455427,-0.8448640117700955,-1.5492715571494902,-1.4102189891708954,-0.5529330155618841,-0.051014145631643276,0.13202988293304527,-0.9494479614956272,-1.5980910545926046,-1.430175737062741,-0.7141603603995075,-1.3570580273066242,-0.7768361560342776,-2.198445347372535,-0.6520645289218582,-1.5599147233450312,-1.3454788822068926,-1.2056638540496096,-1.8758987941661078,-1.7405715287246355,-0.6466697878444074,-3.5426025016486027,-0.7104862193641938,-0.7153828124922876,0.8682539170249098,2.0038392322250007
2024-05-06 01:02:00,134.3,25.07,450385,53.4,54.4,45.4,48.3,214,239,461,469,49.6,1655.2,0,0,1,11291.15195,0.2803738317757009,0.2664250355858748,0.2510460251046025,0.26235824647274825,0.1301518438177874,0.132887030051291,0.1279317697228145,0.12908661555472353,132.9,132.7,132.3,24.14,30.26,25.76,469526.0,467101.0,441837.0,11334.35764,14134.476260000001,11381.72112,49.5,54.3,53.9,50.6,53.4,52.8,46.2,48.0,49.2,44.0,46.3,45.5,验证集,1.440715227270399,-1.2848766274786472,-0.6051572450620519,-1.40077920552284,-1.0664210196006145,-0.8578604078304533,-1.5211947918777302,-0.5047813464808661,1.0234113557713562,0.7225106427995494,-0.6543918586391496,-1.17013334611425,1.1977074129832157,1.1631171210632474,1.0941186950866568,-1.3874461941189093,-0.715594852147152,-1.210298033962505,0.2506310306721783,0.1421559283190111,-0.9871968213337593,-1.3906484860580122,-0.703446461195544,-1.379902223834045,-1.8750903009754758,-0.8802541669503025,-0.9634120221109703,-1.6416830321530556,-1.064461134659372,-1.1887111855430705,-1.2399745945510956,-0.6076245898057915,-0.18624984337415573,-2.0229684374450665,-1.2115327497864659,-1.4946276005409473,-1.091387381492537,-0.6198132746938644,0.9954574872090622,0.5906614860137125
2024-05-06 01:03:00,134.3,27.5,459372,53.5,53.4,41.9,45.2,225,225,465,453,50.0,1593.1,0,1,0,12632.73,0.26666666666666666,0.26689493279586013,0.26666666666666666,0.2635176667626033,0.12903225806451613,0.13190776737847992,0.13245033112582782,0.1296026558058631,134.3,131.1,132.4,25.07,29.08,22.67,450385.0,451553.0,462780.0,11291.15195,13131.161239999998,10491.222600000001,53.4,55.1,52.0,54.4,47.9,55.4,45.4,45.9,46.3,48.3,44.8,47.9,验证集,1.440715227270399,-1.0180166219044757,-0.20332680750529214,-1.071411138957217,-1.0456903899486494,-1.0640575761099695,-2.7520850850158842,-1.5989244377235055,1.0584456097998793,0.8082379143520588,-0.7887868459775617,-1.0999935396428864,1.4408992096109599,0.8851987342573164,1.1114904106825443,-1.2853001557415011,-0.8452046692621404,-1.5497242711020252,-0.6051537247368346,-0.5529165803097263,-0.05105860225713131,-1.4012575326405547,-0.9498224871012084,-1.5985948089885655,-1.0665855209314983,-0.7144093459567983,-1.3572944060506553,-0.8580916255478631,-2.1985518004375346,-0.6525282976069042,-1.5213193616332188,-1.3463789750481543,-1.2070794178109612,-0.5050850530727463,-1.741091776607145,-0.647189710427435,-1.1068064024510718,-0.8600116760656289,2.170808514071569,1.7588065518729905
2024-05-06 01:04:00,132.4,23.72,453324,53.5,53.2,41.1,42.7,238,203,469,480,49.56,1566.0,0,0,1,10752.84528,0.25210084033613445,0.268534613058209,0.2955665024630542,0.2695336221224708,0.1279317697228145,0.1304670942960158,0.125,0.12890672432834707,134.3,132.9,132.7,27.5,24.14,30.26,459372.0,469526.0,467101.0,12632.73,11334.35764,14134.476260000001,53.5,49.5,54.3,53.4,50.6,53.4,41.9,46.2,48.0,45.2,44.0,46.3,验证集,1.1106754679211501,-1.4331321861309647,-0.47374746916583327,-1.5329377684311098,-1.0456903899486494,-1.1052970097658719,-3.0334314377331753,-2.4812978984030547,1.180695696874206,1.2530562803025207,-0.986506258809621,-1.1945840275796544,1.4408992096109599,1.1978569194139919,1.1636055574702073,-1.0184024425618212,-1.387808479896073,-0.7159879798758249,-0.20334934686416342,0.25056542365118817,0.1420872338040877,-1.0718364766045012,-1.391049142215959,-0.7038683794835854,-1.0458546291354986,-1.875323092911322,-0.8804894149657737,-1.0642998904439664,-1.6418163826918906,-1.0649766729424166,-2.7522027176175015,-1.2408426342992438,-0.6086620810721444,-1.5993730743644177,-2.023523257578173,-1.2121483038364442,-1.2346421436750807,-1.3849993596867223,2.9924990989936444,2.964118837099253
2024-05-06 01:05:00,134.6,22.44,453257,53.0,55.2,44.6,45.3,243,249,474,454,50.0,1589.9,0,1,0,10171.08708,0.24691358024691357,0.26184256275245155,0.24096385542168675,0.2619124397184361,0.12658227848101267,0.12899783570650405,0.13215859030837004,0.13059617434878396,132.4,134.3,131.1,23.72,25.07,29.08,453324.0,450385.0,451553.0,10752.84528,11291.15195,13131.161239999998,53.5,53.4,55.1,53.2,54.4,47.9,41.1,45.4,45.9,42.7,48.3,44.8,验证集,1.4928267682202774,-1.5737004195198283,-0.476743200702086,-1.6757640270619045,-1.1493435382084738,-0.6929026732068394,-1.8025411445950215,-1.5636294992963256,0.6817546829641736,0.6895477931571307,-1.1881487751811006,-0.9649552394864692,1.110853199901879,1.4410355078691832,0.8856581079359904,-1.4335766630635456,-1.2856583697969723,-0.8456070607252213,-0.47375247108513985,-0.6051319578552863,-0.5528980610535454,-1.5334373575136966,-1.4016588171301372,-0.9502669422214104,-1.0458546291354986,-1.0668295905679934,-0.714644200675379,-1.1055415434231863,-0.8582628317906151,-2.199209705115076,-3.033547484699622,-1.5222728762963358,-1.3478834970436233,-2.481863414115767,-0.5054540473588934,-1.7417969851573898,-0.7835703395082396,-0.4777895091824526,2.141687053164114,1.5088324779615938
2024-05-06 01:06:00,135.8,26.26,450710,55.3,52.3,43.9,43.4,220,226,434,473,49.99,1608.1,0,0,1,11835.644600000001,0.2727272727272727,0.2637564383505377,0.26548672566371684,0.2639459550639454,0.1382488479262673,0.13038939960247958,0.12684989429175475,0.12887811708975344,134.6,134.3,132.9,22.44,27.5,24.14,453257.0,459372.0,469526.0,10171.08708,12632.73,11334.35764,53.0,53.5,49.5,55.2,53.4,50.6,44.6,41.9,46.2,45.3,45.2,44.0,验证集,1.7012729320198052,-1.1541920979999376,-0.590625711490677,-1.2671019353933137,-0.6725390562132818,-1.2908744612174377,-2.048719203222653,-2.2342333294127825,0.8244480262262853,0.8399054535810893,-0.9971691561547098,-1.1984723021361574,1.4930117374597591,1.4410355078691832,1.1983489886619874,-1.574164758894817,-1.018750017602548,-1.3882496534337097,-0.4767480083408947,-0.20336860340156462,0.2504831265253226,-1.6762865943520853,-1.0722182507950795,-1.3915339578015697,-1.149509088115496,-1.0460989879438052,-1.8755607007081359,-0.6931250136309796,-1.064461134659372,-1.6424043984121333,-1.8026641287153395,-2.7535301850336062,-1.2422804376191248,-1.5640734607743656,-1.5998760361216287,-2.024276281861893,-0.554473497455129,-1.0842124998650762,2.0429195990754825,2.677666761810669
2024-05-06 01:07:00,132.5,24.26,461172,52.5,54.4,43.9,40.4,235,225,447,489,50.0,1551.0,0,1,0,11188.032720000001,0.2553191489361702,0.25874550178263156,0.26666666666666666,0.26707008337635824,0.1342281879194631,0.13120466842281472,0.12269938650306748,0.12783164044580403,135.8,132.4,134.3,26.26,23.72,25.07,450710.0,453324.0,450385.0,11835.644600000001,10752.84528,11291.15195,55.3,53.5,53.4,52.3,53.2,54.4,43.9,41.1,45.4,43.4,42.7,48.3,验证集,1.1280459815711095,-1.3738299626700374,-0.12284446772536918,-1.4260957954974862,-1.2529966864682984,-0.8578604078304533,-2.048719203222653,-3.2930814822282417,0.45084626628749064,1.0709027878062647,-0.8852808489328915,-1.3407086279292026,1.7014618488549704,1.111007423537138,1.441553007004429,-1.1545971603983656,-1.4339407876827637,-1.2860922422557959,-0.5906231335708595,-0.47374412000734056,-0.6051068869085567,-1.2675587562131454,-1.5338464704886123,-1.402144603217898,-0.6726985768075096,-1.0460989879438052,-1.0670652810424663,-1.2911289818296805,-1.1057007952331224,-0.8587524852746604,-2.048840799912197,-3.0349604270306956,-1.5238885960844515,-2.234766118985391,-2.482474414156094,-0.5059500620751833,-0.5649088777648299,-0.9186851022942516,1.8136918754540674,4.415062755697291
2024-05-06 01:08:00,134.0,24.52,462309,53.0,56.2,42.5,45.1,244,229,479,465,50.0,1588.8,0,1,0,11335.81668,0.2459016393442623,0.2545924963181506,0.26200873362445415,0.26613849676791573,0.12526096033402923,0.13045040887671736,0.12903225806451613,0.12714802583354168,132.5,134.6,134.3,24.26,22.44,27.5,461172.0,453257.0,459372.0,11188.032720000001,10171.08708,12632.73,52.5,53.0,53.5,54.4,55.2,53.4,43.9,44.6,41.9,40.4,45.3,45.2,验证集,1.3886036863205158,-1.3452770402629246,-0.07200645643105118,-1.3898136595646489,-1.1493435382084738,-0.4867055049273232,-2.541075320477914,-1.634219376150688,0.14120950885915834,1.0020214866461685,-0.9887961824201202,-1.4336250167170772,1.1282240425181453,1.4931452053952925,1.441553007004429,-1.3742660601347276,-1.5745344876041063,-1.0191648130489888,-0.12287222656030139,-0.47673935142476564,-0.20339394345052042,-1.4265781956047587,-1.6767041677191712,-1.0726739018616949,-1.253163547095493,-1.1497520010647448,-1.0463346292561668,-0.8580916255478631,-0.6933041894956087,-1.0649766729424166,-2.048840799912197,-1.8037031182934251,-2.7559242893702485,-3.29375452668701,-1.564572101000252,-1.6005573368051356,-0.16229823654086586,-0.48768937360615044,2.5126055761305452,2.3428577804534014
2024-05-06 01:09:00,129.6,21.97,454939,53.6,53.4,47.3,45.2,242,219,463,450,50.0,1625.3,0,1,0,9995.00983,0.24793388429752067,0.2537591051104279,0.273972602739726,0.2618197168232501,0.12958963282937366,0.13078198149802917,0.13333333333333333,0.12881469250020833,134.0,135.8,132.4,24.52,26.26,23.72,462309.0,450710.0,453324.0,11335.81668,11835.644600000001,10752.84528,53.0,55.3,53.5,56.2,52.3,53.2,42.5,43.9,41.1,45.1,43.4,42.7,验证集,0.6243010857222563,-1.625315317717302,-0.40153692541884684,-1.7189923904051267,-1.0249597602966842,-1.0640575761099695,-0.8529972041741614,-1.5989244377235055,0.0790741340238632,0.6826918834544151,-0.9432908246849517,-1.2070929250941458,1.388786681762156,1.7015839954997445,1.1114904106825443,-1.3457091031690007,-1.1549501644013487,-1.4343852584818,-0.07203751223502854,-0.590602850233448,-0.4737355348641405,-1.3902902225208302,-1.2679521222559351,-1.5343443482194072,-1.149509088115496,-0.6729481407084232,-1.0463346292561668,-0.48691674873487617,-1.2912792678150047,-1.106221510475967,-2.5411941423059097,-2.0499545800408803,-3.0375324478355727,-1.6346726879544722,-2.2353468683064452,-2.4833051390067116,-0.0810478054547667,-0.7264234707384548,0.8046244361794028,1.9300503765361785
2024-05-06 01:10:00,131.1,19.75,444510,52.6,51.2,43.0,44.4,232,244,457,452,50.0,1544.8,0,1,0,8779.0725,0.25862068965517243,0.25610052699207964,0.2459016393442623,0.26280727360776523,0.13129102844638948,0.13172373149110456,0.13274336283185842,0.128931647004906,129.6,132.5,134.6,21.97,24.26,22.44,454939.0,461172.0,453257.0,9995.00983,11188.032720000001,10171.08708,53.6,52.5,53.0,53.4,54.4,55.2,47.3,43.9,44.6,45.2,40.4,45.3,验证集,0.8848587904716626,-1.8691133475011128,-0.8678426596215227,-2.01751466232741,-1.2322660568163333,-1.5176913463249044,-2.3652338500296066,-1.8812839451409629,0.25364416178013727,0.7557116066561153,-0.8140441149824407,-1.1911965559498128,0.6244696066463906,1.1283773227125078,1.4936681537920917,-1.6257869503328624,-1.374627820528447,-1.5749890071997887,-0.4015466103680636,-0.12289969964984561,-0.47673039045685095,-1.7195219123709837,-1.4269809797365056,-1.677215113117299,-1.025123737339499,-1.2534050141856845,-1.149987888187663,-1.0642998904439664,-0.8582628317906151,-0.6937731351404546,-0.8531255398131802,-2.0499545800408803,-1.8054967545497755,-1.5993730743644177,-3.294464921947804,-1.5652474247170745,-0.31255709107129387,-1.146936965739276,1.925404696173862,2.2409789562155913
